Blancas;Negras;Resultado Blancas;Resultado Negras;ECO;Apertura;Variaci¢n
Stockfish 16 64-bit 4CPU;RubiChess 20240112 64-bit 4CPU;0,5;0,5;B92;Sistema Najdorf;Sistema Najdorf
Obsidian 10.0 64-bit 4CPU;Stockfish 16 64-bit 4CPU;0,5;0,5;B90;Sistema Najdorf;Sistema Najdorf
Stockfish 16 64-bit 4CPU;Obsidian 10.0 64-bit 4CPU;1;0;B90;Sistema Najdorf;Sistema Najdorf
Obsidian 10.0 64-bit 4CPU;Stockfish 16 64-bit 4CPU;0,5;0,5;B90;Sistema Najdorf;Sistema Najdorf
Stockfish 16 64-bit 4CPU;Obsidian 10.0 64-bit 4CPU;0,5;0,5;B90;Sistema Najdorf;Sistema Najdorf
Seer 2.8.0 64-bit 4CPU;Stockfish 16 64-bit 4CPU;0,5;0,5;B90;Sistema Najdorf;Sistema Najdorf
Stockfish 16 64-bit 4CPU;Seer 2.8.0 64-bit 4CPU;1;0;B90;Sistema Najdorf;Sistema Najdorf
Obsidian 10.0 64-bit 4CPU;Stockfish 16 64-bit 4CPU;0,5;0,5;B90;Sistema Najdorf;Sistema Najdorf
Stockfish 16 64-bit 4CPU;Obsidian 10.0 64-bit 4CPU;0,5;0,5;B90;Sistema Najdorf;Sistema Najdorf
Obsidian 12.0 64-bit 4CPU;Stockfish 16 64-bit 4CPU;0,5;0,5;B90;Sistema Najdorf;Sistema Najdorf
Caissa 1.16 64-bit 4CPU;Stockfish 16 64-bit 4CPU;0,5;0,5;D34;Sistema Rubinstein;Sistema Rubinstein
Stockfish 16 64-bit 4CPU;Caissa 1.16 64-bit 4CPU;1;0;D34;Sistema Rubinstein;Sistema Rubinstein
Stockfish 16 64-bit 4CPU;Koivisto 9.0 64-bit 4CPU;0,5;0,5;B44;Sistema Taimanov;Sistema Taimanov
Koivisto 9.0 64-bit 4CPU;Stockfish 16 64-bit 4CPU;0,5;0,5;B44;Sistema Taimanov;Sistema Taimanov
Stockfish 16 64-bit 4CPU;RubiChess 20230410 64-bit 4CPU;0,5;0,5;B44;Sistema Taimanov;Sistema Taimanov
RubiChess 20230410 64-bit 4CPU;Stockfish 16 64-bit 4CPU;0,5;0,5;B44;Sistema Taimanov;Sistema Taimanov
Stockfish 16 64-bit 4CPU;SlowChess Blitz 2.9 64-bit 4CPU;0,5;0,5;B44;Sistema Taimanov;Sistema Taimanov
SlowChess Blitz 2.9 64-bit 4CPU;Stockfish 16 64-bit 4CPU;0;1;B44;Sistema Taimanov;Sistema Taimanov
Berserk 12 64-bit 4CPU;Stockfish 16 64-bit 4CPU;0,5;0,5;B44;Sistema Taimanov;Sistema Taimanov
Stockfish 16 64-bit 4CPU;Berserk 12 64-bit 4CPU;0,5;0,5;B44;Sistema Taimanov;Sistema Taimanov
Uralochka 3.40a 64-bit 4CPU;Stockfish 16 64-bit 4CPU;0,5;0,5;B44;Sistema Taimanov;Sistema Taimanov
Stockfish 16 64-bit 4CPU;Uralochka 3.40a 64-bit 4CPU;0,5;0,5;B44;Sistema Taimanov;Sistema Taimanov
Minic 3.39 64-bit 4CPU;Stockfish 16 64-bit 4CPU;0,5;0,5;B47;Sistema Taimanov;Sistema Taimanov
Stockfish 16 64-bit 4CPU;Minic 3.39 64-bit 4CPU;0,5;0,5;B47;Sistema Taimanov;Sistema Taimanov
Obsidian 9.0 64-bit 4CPU;Stockfish 16 64-bit 4CPU;0,5;0,5;B47;Sistema Taimanov;Sistema Taimanov
Stockfish 16 64-bit 4CPU;Obsidian 9.0 64-bit 4CPU;0,5;0,5;B47;Sistema Taimanov;Sistema Taimanov
Booot 7.3 64-bit 4CPU;Stockfish 16 64-bit 4CPU;0;1;B47;Sistema Taimanov;Sistema Taimanov
Stockfish 16 64-bit 4CPU;Booot 7.3 64-bit 4CPU;1;0;B47;Sistema Taimanov;Sistema Taimanov
Stockfish 16 64-bit 4CPU;Dragon by Komodo 3.3 64-bit 4CPU;0,5;0,5;B46;Sistema Taimanov;Sistema Taimanov
Stockfish 16 64-bit 4CPU;Caissa 1.18 64-bit 4CPU;0,5;0,5;B46;Sistema Taimanov;Sistema Taimanov
Alexandria 4.0 64-bit 4CPU;Stockfish 16 64-bit 4CPU;0,5;0,5;D33;Sistema Tarrasch;Sistema Tarrasch
Stockfish 16 64-bit 4CPU;Alexandria 4.0 64-bit 4CPU;1;0;D33;Sistema Tarrasch;Sistema Tarrasch
Stockfish 16 64-bit 4CPU;RubiChess 20230410 64-bit 4CPU;0,5;0,5;D58;Sistema Tartakower;Sistema Tartakower
RubiChess 20230410 64-bit 4CPU;Stockfish 16 64-bit 4CPU;0,5;0,5;D58;Sistema Tartakower;Sistema Tartakower
Stockfish 16 64-bit 4CPU;Koivisto 9.0 64-bit 4CPU;0,5;0,5;D58;Sistema Tartakower;Sistema Tartakower
Koivisto 9.0 64-bit 4CPU;Stockfish 16 64-bit 4CPU;0,5;0,5;D58;Sistema Tartakower;Sistema Tartakower
Caissa 1.16 64-bit 4CPU;Stockfish 16 64-bit 4CPU;0,5;0,5;D58;Sistema Tartakower;Sistema Tartakower
Stockfish 16 64-bit 4CPU;Caissa 1.16 64-bit 4CPU;0,5;0,5;D58;Sistema Tartakower;Sistema Tartakower
Obsidian 10.0 64-bit 4CPU;Stockfish 16 64-bit 4CPU;0,5;0,5;D58;Sistema Tartakower;Sistema Tartakower
Stockfish 16 64-bit 4CPU;Obsidian 10.0 64-bit 4CPU;0,5;0,5;D58;Sistema Tartakower;Sistema Tartakower
Stockfish 16 64-bit 4CPU;Torch v2 64-bit 4CPU;0,5;0,5;D58;Sistema Tartakower;Sistema Tartakower
Stockfish 16 64-bit 4CPU;Booot 7.1 64-bit 4CPU;1;0;C97;Tchigorin;
Stockfish 16 64-bit 4CPU;Velvet 5.3.0 64-bit 4CPU;1;0;C97;Tchigorin;
Clover 5.0 64-bit 4CPU;Stockfish 16 64-bit 4CPU;0,5;0,5;C80;Variante Abierta;Variante Abierta
Stockfish 16 64-bit 4CPU;Clover 5.0 64-bit 4CPU;1;0;C82;Variante Abierta;Variante Abierta
Caissa 1.12 64-bit 4CPU;Stockfish 16 64-bit 4CPU;0,5;0,5;C82;Variante Abierta;Variante Abierta
Stockfish 16 64-bit 4CPU;Caissa 1.12 64-bit 4CPU;1;0;C80;Variante Abierta;Variante Abierta
Velvet 5.3.0 64-bit 4CPU;Stockfish 16 64-bit 4CPU;0,5;0,5;C83;Variante Abierta;Variante Abierta
Stockfish 16 64-bit 4CPU;Velvet 5.3.0 64-bit 4CPU;1;0;C82;Variante Abierta;Variante Abierta
rofChade 3.1 64-bit 4CPU;Stockfish 16 64-bit 4CPU;0,5;0,5;C82;Variante Abierta;Variante Abierta
Stockfish 16 64-bit 4CPU;rofChade 3.1 64-bit 4CPU;0,5;0,5;C83;Variante Abierta;Variante Abierta
Berserk 12 64-bit 4CPU;Stockfish 16 64-bit 4CPU;0,5;0,5;C83;Variante Abierta;Variante Abierta
Stockfish 16 64-bit 4CPU;Berserk 12 64-bit 4CPU;0,5;0,5;C83;Variante Abierta;Variante Abierta
Clover 6.1 64-bit 4CPU;Stockfish 16 64-bit 4CPU;0,5;0,5;C80;Variante Abierta;Variante Abierta
Stockfish 16 64-bit 4CPU;Wasp 6.50 64-bit 4CPU;1;0;B22;Variante Alapin;Variante Alapin
Wasp 6.50 64-bit 4CPU;Stockfish 16 64-bit 4CPU;0,5;0,5;B22;Variante Alapin;Variante Alapin
Stockfish 16 64-bit 4CPU;Arasan 23.5 64-bit 4CPU;1;0;B22;Variante Alapin;Variante Alapin
Arasan 23.5 64-bit 4CPU;Stockfish 16 64-bit 4CPU;0,5;0,5;B22;Variante Alapin;Variante Alapin
Stockfish 16 64-bit 4CPU;Berserk 11.1 64-bit 4CPU;0,5;0,5;B22;Variante Alapin;Variante Alapin
Berserk 11.1 64-bit 4CPU;Stockfish 16 64-bit 4CPU;0,5;0,5;B22;Variante Alapin;Variante Alapin
Stockfish 16 64-bit 4CPU;Dragon by Komodo 3.2 64-bit 4CPU;0,5;0,5;B22;Variante Alapin;Variante Alapin
Dragon by Komodo 3.2 64-bit 4CPU;Stockfish 16 64-bit 4CPU;0,5;0,5;B22;Variante Alapin;Variante Alapin
RubiChess 20240112 64-bit 4CPU;Stockfish 16 64-bit 4CPU;0,5;0,5;B22;Variante Alapin;Variante Alapin
Stockfish 16 64-bit 4CPU;RubiChess 20240112 64-bit 4CPU;0,5;0,5;B22;Variante Alapin;Variante Alapin
Stockfish 16 64-bit 4CPU;Torch v2 64-bit 4CPU;0,5;0,5;B22;Variante Alapin;Variante Alapin
Berserk 12 64-bit 4CPU;Stockfish 16 64-bit 4CPU;0,5;0,5;C77;Variante Anderssen;Variante Anderssen
Stockfish 16 64-bit 4CPU;Berserk 12 64-bit 4CPU;0,5;0,5;C77;Variante Anderssen;Variante Anderssen
Obsidian 8.0 64-bit 4CPU;Stockfish 16 64-bit 4CPU;0,5;0,5;C77;Variante Anderssen;Variante Anderssen
Stockfish 16 64-bit 4CPU;Obsidian 8.0 64-bit 4CPU;0,5;0,5;C77;Variante Anderssen;Variante Anderssen
Obsidian 9.0 64-bit 4CPU;Stockfish 16 64-bit 4CPU;0,5;0,5;C77;Variante Anderssen;Variante Anderssen
Stockfish 16 64-bit 4CPU;Obsidian 9.0 64-bit 4CPU;0,5;0,5;C77;Variante Anderssen;Variante Anderssen
Deep Sjeng 3.6 a16 64-bit 4CPU;Stockfish 16 64-bit 4CPU;0;1;C78;"Variante Arcangel; Ataque Moeller";"Variante Arcangel; Ataque Moeller"
Stockfish 16 64-bit 4CPU;Deep Sjeng 3.6 a16 64-bit 4CPU;1;0;C78;"Variante Arcangel; Ataque Moeller";"Variante Arcangel; Ataque Moeller"
Booot 7.2 64-bit 4CPU;Stockfish 16 64-bit 4CPU;0,5;0,5;C78;"Variante Arcangel; Ataque Moeller";"Variante Arcangel; Ataque Moeller"
Stockfish 16 64-bit 4CPU;Booot 7.2 64-bit 4CPU;1;0;C78;"Variante Arcangel; Ataque Moeller";"Variante Arcangel; Ataque Moeller"
Seer 2.7.0 64-bit 4CPU;Stockfish 16 64-bit 4CPU;0,5;0,5;C78;"Variante Arcangel; Ataque Moeller";"Variante Arcangel; Ataque Moeller"
Stockfish 16 64-bit 4CPU;Seer 2.7.0 64-bit 4CPU;0,5;0,5;C78;"Variante Arcangel; Ataque Moeller";"Variante Arcangel; Ataque Moeller"
Stockfish 16 64-bit 4CPU;RubiChess 20230410 64-bit 4CPU;0,5;0,5;C95;Variante Breyer;Variante Breyer
Stockfish 16 64-bit 4CPU;Obsidian 9.0 64-bit 4CPU;1;0;C95;Variante Breyer;Variante Breyer
Stockfish 16 64-bit 4CPU;Uralochka 3.39d 64-bit 4CPU;0,5;0,5;B23;Variante Cerrada;Variante Cerrada
Uralochka 3.39d 64-bit 4CPU;Stockfish 16 64-bit 4CPU;0;1;B23;Variante Cerrada;Variante Cerrada
Stockfish 16 64-bit 4CPU;Rebel 16.2 64-bit 4CPU;0,5;0,5;B23;Variante Cerrada;Variante Cerrada
Rebel 16.2 64-bit 4CPU;Stockfish 16 64-bit 4CPU;0,5;0,5;B23;Variante Cerrada;Variante Cerrada
Stockfish 16 64-bit 4CPU;RubiChess 20230410 64-bit 4CPU;0,5;0,5;B25;Variante Cerrada;Variante Cerrada
RubiChess 20230410 64-bit 4CPU;Stockfish 16 64-bit 4CPU;0,5;0,5;B25;Variante Cerrada;Variante Cerrada
Stockfish 16 64-bit 4CPU;Seer 2.6.0 64-bit 4CPU;0,5;0,5;B25;Variante Cerrada;Variante Cerrada
Seer 2.6.0 64-bit 4CPU;Stockfish 16 64-bit 4CPU;0;1;B25;Variante Cerrada;Variante Cerrada
Stockfish 16 64-bit 4CPU;Uralochka 3.39d 64-bit 4CPU;0,5;0,5;B23;Variante Cerrada;Variante Cerrada
Uralochka 3.39d 64-bit 4CPU;Stockfish 16 64-bit 4CPU;0;1;B23;Variante Cerrada;Variante Cerrada
Stockfish 16 64-bit 4CPU;Caissa 1.9 64-bit 4CPU;0,5;0,5;B23;Variante Cerrada;Variante Cerrada
Caissa 1.9 64-bit 4CPU;Stockfish 16 64-bit 4CPU;0;1;B23;Variante Cerrada;Variante Cerrada
Torch v1 64-bit 4CPU;Stockfish 16 64-bit 4CPU;0,5;0,5;B23;Variante Cerrada;Variante Cerrada
Stockfish 16 64-bit 4CPU;Torch v1 64-bit 4CPU;0,5;0,5;B23;Variante Cerrada;Variante Cerrada
Berserk 12 64-bit 4CPU;Stockfish 16 64-bit 4CPU;0,5;0,5;B24;Variante Cerrada;Variante Cerrada
Stockfish 16 64-bit 4CPU;Berserk 12 64-bit 4CPU;0,5;0,5;B24;Variante Cerrada;Variante Cerrada
Minic 3.39 64-bit 4CPU;Stockfish 16 64-bit 4CPU;0,5;0,5;B23;Variante Cerrada;Variante Cerrada
Stockfish 16 64-bit 4CPU;Minic 3.39 64-bit 4CPU;0,5;0,5;B23;Variante Cerrada;Variante Cerrada
Caissa 1.15 64-bit 4CPU;Stockfish 16 64-bit 4CPU;0,5;0,5;B25;Variante Cerrada;Variante Cerrada
Stockfish 16 64-bit 4CPU;Caissa 1.15 64-bit 4CPU;0,5;0,5;B25;Variante Cerrada;Variante Cerrada
Stockfish 16 64-bit 4CPU;Alexandria 6.0.0 64-bit 4CPU;0,5;0,5;B23;Variante Cerrada;Variante Cerrada
Stockfish 16 64-bit 4CPU;Dragon by Komodo 3.2 64-bit 4CPU;0,5;0,5;B08;Variante Clasica;Variante Clasica
Dragon by Komodo 3.2 64-bit 4CPU;Stockfish 16 64-bit 4CPU;0,5;0,5;B08;Variante Clasica;Variante Clasica
Ethereal 14.25 64-bit 4CPU;Stockfish 16 64-bit 4CPU;0,5;0,5;B08;Variante Clasica;Variante Clasica
Stockfish 16 64-bit 4CPU;Ethereal 14.25 64-bit 4CPU;0,5;0,5;B08;Variante Clasica;Variante Clasica
Berserk 12 64-bit 4CPU;Stockfish 16 64-bit 4CPU;0,5;0,5;B08;Variante Clasica;Variante Clasica
Stockfish 16 64-bit 4CPU;Berserk 12 64-bit 4CPU;1;0;B08;Variante Clasica;Variante Clasica
Berserk 12 64-bit 4CPU;Stockfish 16 64-bit 4CPU;0,5;0,5;B08;Variante Clasica;Variante Clasica
Stockfish 16 64-bit 4CPU;Berserk 12 64-bit 4CPU;0,5;0,5;B08;Variante Clasica;Variante Clasica
Seer 2.8.0 64-bit 4CPU;Stockfish 16 64-bit 4CPU;0,5;0,5;B08;Variante Clasica;Variante Clasica
Stockfish 16 64-bit 4CPU;Seer 2.8.0 64-bit 4CPU;1;0;B08;Variante Clasica;Variante Clasica
Rebel 16.3 64-bit 4CPU;Stockfish 16 64-bit 4CPU;0,5;0,5;B08;Variante Clasica;Variante Clasica
Stockfish 16 64-bit 4CPU;Wasp 6.50 64-bit 4CPU;1;0;C02;Variante del Avance;Variante del Avance
Wasp 6.50 64-bit 4CPU;Stockfish 16 64-bit 4CPU;0,5;0,5;C02;Variante del Avance;Variante del Avance
Stockfish 16 64-bit 4CPU;Berserk 11.1 64-bit 4CPU;1;0;B12;Variante del Avance;Variante del Avance
Berserk 11.1 64-bit 4CPU;Stockfish 16 64-bit 4CPU;0,5;0,5;B12;Variante del Avance;Variante del Avance
Stockfish 16 64-bit 4CPU;Berserk 11.1 64-bit 4CPU;0,5;0,5;B12;Variante del Avance;Variante del Avance
Berserk 11.1 64-bit 4CPU;Stockfish 16 64-bit 4CPU;0,5;0,5;B12;Variante del Avance;Variante del Avance
Stockfish 16 64-bit 4CPU;Dragon by Komodo 3.2 64-bit 4CPU;0,5;0,5;B12;Variante del Avance;Variante del Avance
Dragon by Komodo 3.2 64-bit 4CPU;Stockfish 16 64-bit 4CPU;0,5;0,5;B12;Variante del Avance;Variante del Avance
Stockfish 16 64-bit 4CPU;Ethereal 14.00 64-bit 4CPU;0,5;0,5;B12;Variante del Avance;Variante del Avance
Ethereal 14.00 64-bit 4CPU;Stockfish 16 64-bit 4CPU;0,5;0,5;B12;Variante del Avance;Variante del Avance
Stockfish 16 64-bit 4CPU;Rebel 16.2 64-bit 4CPU;1;0;B12;Variante del Avance;Variante del Avance
Rebel 16.2 64-bit 4CPU;Stockfish 16 64-bit 4CPU;0,5;0,5;B12;Variante del Avance;Variante del Avance
Stockfish 16 64-bit 4CPU;Revenge 3.0 64-bit 4CPU;1;0;B12;Variante del Avance;Variante del Avance
Revenge 3.0 64-bit 4CPU;Stockfish 16 64-bit 4CPU;0,5;0,5;B12;Variante del Avance;Variante del Avance
Stockfish 16 64-bit 4CPU;RubiChess 20230410 64-bit 4CPU;0,5;0,5;B12;Variante del Avance;Variante del Avance
RubiChess 20230410 64-bit 4CPU;Stockfish 16 64-bit 4CPU;0,5;0,5;B12;Variante del Avance;Variante del Avance
Caissa 1.9 64-bit 4CPU;Stockfish 16 64-bit 4CPU;0,5;0,5;B12;Variante del Avance;Variante del Avance
Stockfish 16 64-bit 4CPU;Caissa 1.9 64-bit 4CPU;0,5;0,5;B12;Variante del Avance;Variante del Avance
Marvin 6.2.0 64-bit 4CPU;Stockfish 16 64-bit 4CPU;0;1;B12;Variante del Avance;Variante del Avance
Stockfish 16 64-bit 4CPU;Marvin 6.2.0 64-bit 4CPU;1;0;B12;Variante del Avance;Variante del Avance
Velvet 5.3.0 64-bit 4CPU;Stockfish 16 64-bit 4CPU;0,5;0,5;B12;Variante del Avance;Variante del Avance
Stockfish 16 64-bit 4CPU;Velvet 5.3.0 64-bit 4CPU;0,5;0,5;B12;Variante del Avance;Variante del Avance
RubiChess 20230918 64-bit 4CPU;Stockfish 16 64-bit 4CPU;0,5;0,5;C02;Variante del Avance;Variante del Avance
Stockfish 16 64-bit 4CPU;RubiChess 20230918 64-bit 4CPU;0,5;0,5;C02;Variante del Avance;Variante del Avance
Berserk 12 64-bit 4CPU;Stockfish 16 64-bit 4CPU;0,5;0,5;C02;Variante del Avance;Variante del Avance
Stockfish 16 64-bit 4CPU;Berserk 12 64-bit 4CPU;1;0;C02;Variante del Avance;Variante del Avance
Ethereal 14.25 64-bit 4CPU;Stockfish 16 64-bit 4CPU;0,5;0,5;B12;Variante del Avance;Variante del Avance
Stockfish 16 64-bit 4CPU;Ethereal 14.25 64-bit 4CPU;1;0;B12;Variante del Avance;Variante del Avance
Caissa 1.13.1 64-bit 4CPU;Stockfish 16 64-bit 4CPU;0,5;0,5;B12;Variante del Avance;Variante del Avance
Stockfish 16 64-bit 4CPU;Caissa 1.13.1 64-bit 4CPU;0,5;0,5;B12;Variante del Avance;Variante del Avance
Berserk 12 64-bit 4CPU;Stockfish 16 64-bit 4CPU;0,5;0,5;B12;Variante del Avance;Variante del Avance
Stockfish 16 64-bit 4CPU;Berserk 12 64-bit 4CPU;1;0;B12;Variante del Avance;Variante del Avance
Obsidian 9.0 64-bit 4CPU;Stockfish 16 64-bit 4CPU;0,5;0,5;B12;Variante del Avance;Variante del Avance
Stockfish 16 64-bit 4CPU;Obsidian 9.0 64-bit 4CPU;0,5;0,5;B12;Variante del Avance;Variante del Avance
Caissa 1.15 64-bit 4CPU;Stockfish 16 64-bit 4CPU;0,5;0,5;B12;Variante del Avance;Variante del Avance
Stockfish 16 64-bit 4CPU;Caissa 1.15 64-bit 4CPU;0,5;0,5;B12;Variante del Avance;Variante del Avance
Caissa 1.16 64-bit 4CPU;Stockfish 16 64-bit 4CPU;0,5;0,5;C02;Variante del Avance;Variante del Avance
Stockfish 16 64-bit 4CPU;Caissa 1.16 64-bit 4CPU;0,5;0,5;C02;Variante del Avance;Variante del Avance
RubiChess 20240112 64-bit 4CPU;Stockfish 16 64-bit 4CPU;0,5;0,5;B12;Variante del Avance;Variante del Avance
Stockfish 16 64-bit 4CPU;RubiChess 20240112 64-bit 4CPU;0,5;0,5;B12;Variante del Avance;Variante del Avance
Obsidian 10.0 64-bit 4CPU;Stockfish 16 64-bit 4CPU;0,5;0,5;B12;Variante del Avance;Variante del Avance
Stockfish 16 64-bit 4CPU;Obsidian 10.0 64-bit 4CPU;0,5;0,5;B12;Variante del Avance;Variante del Avance
Arasan 24.1 64-bit 4CPU;Stockfish 16 64-bit 4CPU;0,5;0,5;B12;Variante del Avance;Variante del Avance
Stockfish 16 64-bit 4CPU;Arasan 24.1 64-bit 4CPU;0,5;0,5;B12;Variante del Avance;Variante del Avance
Alexandria 6.0.0 64-bit 4CPU;Stockfish 16 64-bit 4CPU;0,5;0,5;C02;Variante del Avance;Variante del Avance
Stockfish 16 64-bit 4CPU;Alexandria 6.0.0 64-bit 4CPU;0,5;0,5;C02;Variante del Avance;Variante del Avance
Stockfish 16 64-bit 4CPU;Velvet 5.2.0 64-bit 4CPU;0,5;0,5;C69;Variante del Cambio;Variante del Cambio
Velvet 5.2.0 64-bit 4CPU;Stockfish 16 64-bit 4CPU;0,5;0,5;C69;Variante del Cambio;Variante del Cambio
Stockfish 16 64-bit 4CPU;Arasan 23.5 64-bit 4CPU;1;0;C69;Variante del Cambio;Variante del Cambio
Arasan 23.5 64-bit 4CPU;Stockfish 16 64-bit 4CPU;0,5;0,5;C69;Variante del Cambio;Variante del Cambio
RubiChess 20230918 64-bit 4CPU;Stockfish 16 64-bit 4CPU;0,5;0,5;C69;Variante del Cambio;Variante del Cambio
Stockfish 16 64-bit 4CPU;RubiChess 20230918 64-bit 4CPU;0,5;0,5;C69;Variante del Cambio;Variante del Cambio
Caissa 1.15 64-bit 4CPU;Stockfish 16 64-bit 4CPU;0;1;C69;Variante del Cambio;Variante del Cambio
Stockfish 16 64-bit 4CPU;Caissa 1.15 64-bit 4CPU;0,5;0,5;C69;Variante del Cambio;Variante del Cambio
Clover 6.1 64-bit 4CPU;Stockfish 16 64-bit 4CPU;0,5;0,5;C01;Variante del Cambio;Variante del Cambio
Stockfish 16 64-bit 4CPU;Clover 6.1 64-bit 4CPU;0,5;0,5;C01;Variante del Cambio;Variante del Cambio
Torch v2 64-bit 4CPU;Stockfish 16 64-bit 4CPU;0,5;0,5;C69;Variante del Cambio;Variante del Cambio
Stockfish 16 64-bit 4CPU;Uralochka 3.40a 64-bit 4CPU;0,5;0,5;C01;Variante del Cambio;Variante del Cambio
Viridithas 11.0.0 64-bit 4CPU;Stockfish 16 64-bit 4CPU;0,5;0,5;D87;Variante del Cambio Botvinnik;Variante del Cambio Botvinnik
Stockfish 16 64-bit 4CPU;Viridithas 11.0.0 64-bit 4CPU;0,5;0,5;D87;Variante del Cambio Botvinnik;Variante del Cambio Botvinnik
Arasan 24.1 64-bit 4CPU;Stockfish 16 64-bit 4CPU;0,5;0,5;D87;Variante del Cambio Botvinnik;Variante del Cambio Botvinnik
Stockfish 16 64-bit 4CPU;Arasan 24.1 64-bit 4CPU;1;0;D87;Variante del Cambio Botvinnik;Variante del Cambio Botvinnik
Stockfish 16 64-bit 4CPU;Velvet 5.2.0 64-bit 4CPU;1;0;D85;Variante del Cambio Moderna;Variante del Cambio Moderna
Velvet 5.2.0 64-bit 4CPU;Stockfish 16 64-bit 4CPU;0;1;D85;Variante del Cambio Moderna;Variante del Cambio Moderna
Stockfish 16 64-bit 4CPU;Dragon by Komodo 3.2 64-bit 4CPU;0,5;0,5;D85;Variante del Cambio Moderna;Variante del Cambio Moderna
Dragon by Komodo 3.2 64-bit 4CPU;Stockfish 16 64-bit 4CPU;0,5;0,5;D85;Variante del Cambio Moderna;Variante del Cambio Moderna
Caissa 1.9 64-bit 4CPU;Stockfish 16 64-bit 4CPU;0,5;0,5;D85;Variante del Cambio Moderna;Variante del Cambio Moderna
Stockfish 16 64-bit 4CPU;Caissa 1.9 64-bit 4CPU;1;0;D85;Variante del Cambio Moderna;Variante del Cambio Moderna
Stockfish 16 64-bit 4CPU;Caissa 1.9 64-bit 4CPU;1;0;D85;Variante del Cambio Moderna;Variante del Cambio Moderna
Caissa 1.9 64-bit 4CPU;Stockfish 16 64-bit 4CPU;0,5;0,5;D85;Variante del Cambio Moderna;Variante del Cambio Moderna
Marvin 6.2.0 64-bit 4CPU;Stockfish 16 64-bit 4CPU;0,5;0,5;D85;Variante del Cambio Moderna;Variante del Cambio Moderna
Stockfish 16 64-bit 4CPU;Marvin 6.2.0 64-bit 4CPU;1;0;D85;Variante del Cambio Moderna;Variante del Cambio Moderna
Booot 7.2 64-bit 4CPU;Stockfish 16 64-bit 4CPU;0,5;0,5;D85;Variante del Cambio Moderna;Variante del Cambio Moderna
Stockfish 16 64-bit 4CPU;Booot 7.2 64-bit 4CPU;1;0;D85;Variante del Cambio Moderna;Variante del Cambio Moderna
Velvet 5.3.0 64-bit 4CPU;Stockfish 16 64-bit 4CPU;0,5;0,5;D85;Variante del Cambio Moderna;Variante del Cambio Moderna
Stockfish 16 64-bit 4CPU;Velvet 5.3.0 64-bit 4CPU;1;0;D85;Variante del Cambio Moderna;Variante del Cambio Moderna
Booot 7.2 64-bit 4CPU;Stockfish 16 64-bit 4CPU;0,5;0,5;D85;Variante del Cambio Moderna;Variante del Cambio Moderna
Stockfish 16 64-bit 4CPU;Booot 7.2 64-bit 4CPU;1;0;D85;Variante del Cambio Moderna;Variante del Cambio Moderna
Ethereal 14.25 64-bit 4CPU;Stockfish 16 64-bit 4CPU;0,5;0,5;D85;Variante del Cambio Moderna;Variante del Cambio Moderna
Stockfish 16 64-bit 4CPU;Ethereal 14.25 64-bit 4CPU;0,5;0,5;D85;Variante del Cambio Moderna;Variante del Cambio Moderna
Caissa 1.14.1 64-bit 4CPU;Stockfish 16 64-bit 4CPU;0,5;0,5;D85;Variante del Cambio Moderna;Variante del Cambio Moderna
Stockfish 16 64-bit 4CPU;Caissa 1.14.1 64-bit 4CPU;0,5;0,5;D85;Variante del Cambio Moderna;Variante del Cambio Moderna
Stockfish 16 64-bit 4CPU;Torch v1 64-bit 4CPU;0,5;0,5;D85;Variante del Cambio Moderna;Variante del Cambio Moderna
Koivisto 9.0 64-bit 4CPU;Stockfish 16 64-bit 4CPU;0,5;0,5;D85;Variante del Cambio Moderna;Variante del Cambio Moderna
Stockfish 16 64-bit 4CPU;Minic 3.31 64-bit 4CPU;0,5;0,5;B40;Variante del Contrataque;Variante del Contrataque
Minic 3.31 64-bit 4CPU;Stockfish 16 64-bit 4CPU;0,5;0,5;B40;Variante del Contrataque;Variante del Contrataque
Stockfish 16 64-bit 4CPU;Wasp 6.50 64-bit 4CPU;1;0;B40;Variante del Contrataque;Variante del Contrataque
Wasp 6.50 64-bit 4CPU;Stockfish 16 64-bit 4CPU;0,5;0,5;B40;Variante del Contrataque;Variante del Contrataque
Dragon by Komodo 3.3 64-bit 4CPU;Stockfish 16 64-bit 4CPU;0,5;0,5;B40;Variante del Contrataque;Variante del Contrataque
Stockfish 16 64-bit 4CPU;Dragon by Komodo 3.3 64-bit 4CPU;0,5;0,5;B40;Variante del Contrataque;Variante del Contrataque
Obsidian 9.0 64-bit 4CPU;Stockfish 16 64-bit 4CPU;0,5;0,5;B40;Variante del Contrataque;Variante del Contrataque
Stockfish 16 64-bit 4CPU;Obsidian 9.0 64-bit 4CPU;0,5;0,5;B40;Variante del Contrataque;Variante del Contrataque
RubiChess 20240112 64-bit 4CPU;Stockfish 16 64-bit 4CPU;0,5;0,5;B40;Variante del Contrataque;Variante del Contrataque
Stockfish 16 64-bit 4CPU;RubiChess 20240112 64-bit 4CPU;1;0;B40;Variante del Contrataque;Variante del Contrataque
Stockfish 16 64-bit 4CPU;Torch v2 64-bit 4CPU;0,5;0,5;B40;Variante del Contrataque;Variante del Contrataque
Berserk 13 64-bit 4CPU;Stockfish 16 64-bit 4CPU;0,5;0,5;B40;Variante del Contrataque;Variante del Contrataque
